Date,spx,spx_ret,spx_vol
1994-05-05,451.3800048828125,-0.07526705414235835,0.07526705414235835
1994-05-06,447.8200073242188,-0.7886919048436747,0.7886919048436747
1994-05-09,442.3200073242188,-1.2281720133191842,1.2281720133191842
1994-05-10,446.010009765625,0.8342381941365495,0.8342381941365495
1994-05-11,441.489990234375,-1.0134345490643182,1.0134345490643182
1994-05-12,443.75,0.5119050976501782,0.5119050976501782
1994-05-13,444.1400146484375,0.08789062500000888,0.08789062500000888
1994-05-16,444.489990234375,0.0787984811984499,0.0787984811984499
1994-05-17,449.3699951171875,1.0978885891759438,1.0978885891759438
1994-05-18,453.6900024414063,0.9613475245698444,0.9613475245698444
1994-05-19,456.4800109863281,0.6149592298503981,0.6149592298503981
1994-05-20,454.9200134277344,-0.3417449879619117,0.3417449879619117
1994-05-23,453.20001220703125,-0.3780887122866394,0.3780887122866394
1994-05-24,454.80999755859375,0.3552483027796205,0.3552483027796205
1994-05-25,456.3399963378906,0.3364039461555057,0.3364039461555057
1994-05-26,457.05999755859375,0.15777736478965745,0.15777736478965745
1994-05-27,457.3299865722656,0.059070803639360576,0.059070803639360576
1994-05-30,457.3299865722656,0.0,0.0
1994-05-31,456.5,-0.18148527248048607,0.18148527248048607
1994-06-01,457.6300048828125,0.24753666655257245,0.24753666655257245
1994-06-02,457.6499938964844,0.004367942105765188,0.004367942105765188
1994-06-03,460.1300048828125,0.5419012388076405,0.5419012388076405
1994-06-06,458.8800048828125,-0.27166235340778666,0.27166235340778666
1994-06-07,458.2099914550781,-0.14601059549445014,0.14601059549445014
1994-06-08,457.05999755859375,-0.2509752990833891,0.2509752990833891
1994-06-09,457.8599853515625,0.17502905466282306,0.17502905466282306
1994-06-10,458.6700134277344,0.17691611018375575,0.17691611018375575
1994-06-13,459.1000061035156,0.09374771909935742,0.09374771909935742
1994-06-14,462.3699951171875,0.7122607210191534,0.7122607210191534
1994-06-15,460.6099853515625,-0.3806496494606959,0.3806496494606959
1994-06-16,461.92999267578125,0.2865780956119002,0.2865780956119002
1994-06-17,458.45001220703125,-0.7533566825985494,0.7533566825985494
1994-06-20,455.4800109863281,-0.6478353455385943,0.6478353455385943
1994-06-21,451.3399963378906,-0.9089344314962222,0.9089344314962222
1994-06-22,453.0899963378906,0.3877343054458304,0.3877343054458304
1994-06-23,449.6300048828125,-0.7636433121551045,0.7636433121551045
1994-06-24,442.7999877929688,-1.5190305397042805,1.5190305397042805
1994-06-27,447.30999755859375,1.0185207520226225,1.0185207520226225
1994-06-28,446.0700073242188,-0.2772104896252792,0.2772104896252792
1994-06-29,447.6300048828125,0.3497203427667017,0.3497203427667017
1994-06-30,444.2699890136719,-0.7506234685988655,0.7506234685988655
1994-07-01,446.20001220703125,0.4344257413480213,0.4344257413480213
1994-07-04,446.20001220703125,0.0,0.0
1994-07-05,446.3699951171875,0.03809567581933848,0.03809567581933848
1994-07-06,446.1300048828125,-0.053764867038608166,0.053764867038608166
1994-07-07,448.3800048828125,0.5043372952668879,0.5043372952668879
1994-07-08,449.5499877929688,0.2609355674684899,0.2609355674684899
1994-07-11,448.05999755859375,-0.33144039035347683,0.33144039035347683
1994-07-12,447.95001220703125,-0.024547014275277945,0.024547014275277945
1994-07-13,448.7300109863281,0.17412629937296753,0.17412629937296753
1994-07-14,453.4100036621094,1.0429417603459168,1.0429417603459168
1994-07-15,454.1600036621094,0.16541320084302313,0.16541320084302313
1994-07-18,455.2200012207031,0.2333973819901525,0.2333973819901525
1994-07-19,453.8599853515625,-0.29876013037513083,0.29876013037513083
1994-07-20,451.6000061035156,-0.4979463537188145,0.4979463537188145
1994-07-21,452.6099853515625,0.22364464889208516,0.22364464889208516
1994-07-22,453.1099853515625,0.11047038646565532,0.11047038646565532
1994-07-25,454.25,0.2515977765427113,0.2515977765427113
1994-07-26,453.3599853515625,-0.19593057753164445,0.19593057753164445
1994-07-27,452.5700073242188,-0.17424961462603195,0.17424961462603195
1994-07-28,454.239990234375,0.3689999078882567,0.3689999078882567
1994-07-29,458.260009765625,0.8849990352403303,0.8849990352403303
1994-08-01,461.010009765625,0.6000960025742685,0.6000960025742685
1994-08-02,460.55999755859375,-0.09761441129229054,0.09761441129229054
1994-08-03,461.45001220703125,0.19324619010669952,0.19324619010669952
1994-08-04,458.3999938964844,-0.6609639678974544,0.6609639678974544
1994-08-05,457.0899963378906,-0.2857760855227154,0.2857760855227154
1994-08-08,457.8900146484375,0.17502424401243388,0.17502424401243388
1994-08-09,457.9200134277344,0.006551525112397094,0.006551525112397094
1994-08-10,460.2999877929688,0.5197358262241547,0.5197358262241547
1994-08-11,458.8800048828125,-0.3084907555537253,0.3084907555537253
1994-08-12,461.9400024414063,0.666840465052565,0.666840465052565
1994-08-15,461.2300109863281,-0.153697764065841,0.153697764065841
1994-08-16,465.010009765625,0.8195474468830621,0.8195474468830621
1994-08-17,465.1700134277344,0.034408649007366954,0.034408649007366954
1994-08-18,463.1700134277344,-0.4299503283245687,0.4299503283245687
1994-08-19,463.67999267578125,0.11010627485850133,0.11010627485850133
1994-08-22,462.3200073242188,-0.2933025735517236,0.2933025735517236
1994-08-23,464.510009765625,0.4736983921767468,0.4736983921767468
1994-08-24,469.0299987792969,0.9730660090516708,0.9730660090516708
1994-08-25,468.0799865722656,-0.2025482825200431,0.2025482825200431
1994-08-26,473.7999877929688,1.2220136268996429,1.2220136268996429
1994-08-29,474.5899963378906,0.16673882762257008,0.16673882762257008
1994-08-30,476.0700073242188,0.311850438852157,0.311850438852157
1994-08-31,475.489990234375,-0.12183441109927527,0.12183441109927527
1994-09-01,473.1700134277344,-0.4879128592164661,0.4879128592164661
1994-09-02,470.989990234375,-0.4607272505640969,0.4607272505640969
1994-09-05,470.989990234375,0.0,0.0
1994-09-06,471.8599853515625,0.1847162647245604,0.1847162647245604
1994-09-07,470.989990234375,-0.1843756928316953,0.1843756928316953
1994-09-08,473.1400146484375,0.4564904687236693,0.4564904687236693
1994-09-09,468.17999267578125,-1.0483201207029058,1.0483201207029058
1994-09-12,466.2099914550781,-0.4207786004361336,0.4207786004361336
1994-09-13,467.510009765625,0.2788482302769735,0.2788482302769735
1994-09-14,468.7999877929688,0.2759252209360019,0.2759252209360019
1994-09-15,474.80999755859375,1.2819987035236788,1.2819987035236788
1994-09-16,471.1900024414063,-0.7624092027971208,0.7624092027971208
1994-09-19,470.8500061035156,-0.07215695072666506,0.07215695072666506
1994-09-20,463.3599853515625,-1.5907445375091367,1.5907445375091367
1994-09-21,461.4599914550781,-0.4100470382747412,0.4100470382747412
1994-09-22,461.2699890136719,-0.04117419601363803,0.04117419601363803
1994-09-23,459.6700134277344,-0.3468631439384806,0.3468631439384806
1994-09-26,460.8200073242188,0.2501781414691262,0.2501781414691262
1994-09-27,462.0499877929688,0.2669112558484565,0.2669112558484565
1994-09-28,464.8399963378906,0.6038326195502375,0.6038326195502375
1994-09-29,462.239990234375,-0.5593335607949057,0.5593335607949057
1994-09-30,462.7099914550781,0.10167904781774872,0.10167904781774872
1994-10-03,461.739990234375,-0.20963481200239054,0.20963481200239054
1994-10-04,454.5899963378906,-1.5484892033837294,1.5484892033837294
1994-10-05,453.5199890136719,-0.2353785461269631,0.2353785461269631
1994-10-06,452.3599853515625,-0.2557778466682814,0.2557778466682814
1994-10-07,455.1000061035156,0.6057168716688377,0.6057168716688377
1994-10-10,459.0400085449219,0.8657443174171497,0.8657443174171497
1994-10-11,465.7900085449219,1.470460063251644,1.470460063251644
1994-10-12,465.4700012207031,-0.06870205851311484,0.06870205851311484
1994-10-13,467.7900085449219,0.49842252307012996,0.49842252307012996
1994-10-14,469.1000061035156,0.2800396619561329,0.2800396619561329
1994-10-17,468.9599914550781,-0.029847505140856437,0.029847505140856437
1994-10-18,467.6600036621094,-0.2772065456874473,0.2772065456874473
1994-10-19,470.2799987792969,0.5602350204574114,0.5602350204574114
1994-10-20,466.8500061035156,-0.729351170512138,0.729351170512138
1994-10-21,464.8900146484375,-0.4198332289715223,0.4198332289715223
1994-10-24,460.8299865722656,-0.8733308843473786,0.8733308843473786
1994-10-25,461.5299987792969,0.15190248625920333,0.15190248625920333
1994-10-26,462.6199951171875,0.23617020362134425,0.23617020362134425
1994-10-27,465.8500061035156,0.6981996066793172,0.6981996066793172
1994-10-28,473.7699890136719,1.7001143729504118,1.7001143729504118
1994-10-31,472.3500061035156,-0.29971989427031165,0.29971989427031165
1994-11-01,468.4200134277344,-0.8320086006138427,0.8320086006138427
1994-11-02,466.510009765625,-0.4077544954009582,0.4077544954009582
1994-11-03,467.9100036621094,0.3000994334907636,0.3000994334907636
1994-11-04,462.2799987792969,-1.2032238761191527,1.2032238761191527
1994-11-07,463.0700073242188,0.17089394890714704,0.17089394890714704
1994-11-08,465.6499938964844,0.5571482781132175,0.5571482781132175
1994-11-09,465.3999938964844,-0.053688393273243484,0.053688393273243484
1994-11-10,464.3699951171875,-0.22131473846258576,0.22131473846258576
1994-11-11,462.3500061035156,-0.43499559293491696,0.43499559293491696
1994-11-14,466.0400085449219,0.7980971975114715,0.7980971975114715
1994-11-15,465.0299987792969,-0.2167216863587451,0.2167216863587451
1994-11-16,465.6199951171875,0.126872747874196,0.126872747874196
1994-11-17,463.5700073242188,-0.4402705670861096,0.4402705670861096
1994-11-18,461.4700012207031,-0.4530073279842006,0.4530073279842006
1994-11-21,458.2999877929688,-0.6869381366825356,0.6869381366825356
1994-11-22,450.0899963378906,-1.791401194360687,1.791401194360687
1994-11-23,449.92999267578125,-0.035549259794975814,0.035549259794975814
1994-11-24,449.92999267578125,0.0,0.0
1994-11-25,452.2900085449219,0.5245295729465305,0.5245295729465305
1994-11-28,454.1600036621094,0.4134504591873478,0.4134504591873478
1994-11-29,455.1700134277344,0.22239073398819809,0.22239073398819809
1994-11-30,453.6900024414063,-0.3251556435325487,0.3251556435325487
1994-12-01,448.9200134277344,-1.0513762674961955,1.0513762674961955
1994-12-02,453.2999877929688,0.9756692137182776,0.9756692137182776
1994-12-05,453.3200073242188,0.004416397923923121,0.004416397923923121
1994-12-06,453.1099853515625,-0.04632973821206976,0.04632973821206976
1994-12-07,451.2300109863281,-0.414904642583791,0.414904642583791
1994-12-08,445.45001220703125,-1.2809428979829065,1.2809428979829065
1994-12-09,446.9599914550781,0.3389783829089055,0.3389783829089055
1994-12-12,449.4700012207031,0.5615737009152966,0.5615737009152966
1994-12-13,450.1499938964844,0.15128766634802115,0.15128766634802115
1994-12-14,454.9700012207031,1.070755834626791,1.070755834626791
1994-12-15,455.3399963378906,0.08132296990894794,0.08132296990894794
1994-12-16,458.7999877929688,0.7598698736999587,0.7598698736999587
1994-12-19,457.9100036621094,-0.19398085321243874,0.19398085321243874
1994-12-20,457.1000061035156,-0.17689012079138422,0.17689012079138422
1994-12-21,459.6099853515625,0.5491094321881107,0.5491094321881107
1994-12-22,459.67999267578125,0.015231898011358604,0.015231898011358604
1994-12-23,459.8299865722656,0.032630068498584734,0.032630068498584734
1994-12-26,459.8299865722656,0.0,0.0
1994-12-27,462.4700012207031,0.5741284225757148,0.5741284225757148
1994-12-28,460.8599853515625,-0.3481341200274435,0.3481341200274435
1994-12-29,461.1700134277344,0.06727164128501606,0.06727164128501606
1994-12-30,459.2699890136719,-0.41200085841232026,0.41200085841232026
1995-01-02,459.2699890136719,0.0,0.0
1995-01-03,459.1099853515625,-0.03483869312972398,0.03483869312972398
1995-01-04,460.7099914550781,0.34850169993372315,0.34850169993372315
1995-01-05,460.3399963378906,-0.08030976624121555,0.08030976624121555
1995-01-06,460.67999267578125,0.07385765751299901,0.07385765751299901
1995-01-09,460.8299865722656,0.032559238271479,0.032559238271479
1995-01-10,461.67999267578125,0.1844511269412319,0.1844511269412319
1995-01-11,461.6600036621094,-0.0043296252791980025,0.0043296252791980025
1995-01-12,461.6400146484375,-0.004329812743864014,0.004329812743864014
1995-01-13,465.9700012207031,0.9379573769321414,0.9379573769321414
1995-01-16,469.3800048828125,0.7318075526699497,0.7318075526699497
1995-01-17,470.0499877929688,0.1427378463476625,0.1427378463476625
1995-01-18,469.7099914550781,-0.07233195334969134,0.07233195334969134
1995-01-19,466.95001220703125,-0.5875921948130025,0.5875921948130025
1995-01-20,464.7799987792969,-0.4647207133538389,0.4647207133538389
1995-01-23,465.8200073242188,0.2237636188418879,0.2237636188418879
1995-01-24,465.8599853515625,0.008582290737879639,0.008582290737879639
1995-01-25,467.4400024414063,0.3391613659738057,0.3391613659738057
1995-01-26,468.3200073242188,0.1882604993616921,0.1882604993616921
1995-01-27,470.3900146484375,0.4420070233697393,0.4420070233697393
1995-01-30,468.510009765625,-0.3996693858855816,0.3996693858855816
1995-01-31,470.4200134277344,0.4076761696222509,0.4076761696222509
1995-02-01,470.3999938964844,-0.00425567167181562,0.00425567167181562
1995-02-02,472.7900085449219,0.5080813519235283,0.5080813519235283
1995-02-03,478.6499938964844,1.2394477983148189,1.2394477983148189
1995-02-06,481.1400146484375,0.5202174414926652,0.5202174414926652
1995-02-07,480.80999755859375,-0.06859065548412424,0.06859065548412424
1995-02-08,481.1900024414063,0.07903431391651505,0.07903431391651505
1995-02-09,480.1900024414063,-0.20781811652909046,0.20781811652909046
1995-02-10,481.4599914550781,0.26447635461275265,0.26447635461275265
1995-02-13,481.6499938964844,0.03946380691612905,0.03946380691612905
1995-02-14,482.5499877929688,0.18685641189435387,0.18685641189435387
1995-02-15,484.5400085449219,0.41239680909637133,0.41239680909637133
1995-02-16,485.2200012207031,0.14033777681707882,0.14033777681707882
1995-02-17,481.9700012207031,-0.6697992646271245,0.6697992646271245
1995-02-20,481.9700012207031,0.0,0.0
1995-02-21,482.7200012207031,0.155611344710338,0.155611344710338
1995-02-22,485.0700073242188,0.4868259234282579,0.4868259234282579
1995-02-23,486.9100036621094,0.37932593442346896,0.37932593442346896
1995-02-24,488.1099853515625,0.2464483539931228,0.2464483539931228
1995-02-27,483.80999755859375,-0.8809464919820598,0.8809464919820598
1995-02-28,487.3900146484375,0.7399634376944021,0.7399634376944021
1995-03-01,485.6499938964844,-0.3570078786304665,0.3570078786304665
1995-03-02,485.1300048828125,-0.1070707341103594,0.1070707341103594
1995-03-03,485.4200134277344,0.05977955228555488,0.05977955228555488
1995-03-06,485.6300048828125,0.04325974398857735,0.04325974398857735
1995-03-07,482.1199951171875,-0.7227744847586148,0.7227744847586148
1995-03-08,483.1400146484375,0.2115696385921684,0.2115696385921684
1995-03-09,483.1600036621094,0.00413731280080043,0.00413731280080043
1995-03-10,489.5700073242188,1.3266834203006894,1.3266834203006894
1995-03-13,490.0499877929688,0.09804123242218576,0.09804123242218576
1995-03-14,492.8900146484375,0.5795381953296985,0.5795381953296985
1995-03-15,491.8800048828125,-0.20491585051594094,0.20491585051594094
1995-03-16,495.4100036621094,0.7176544572365495,0.7176544572365495
1995-03-17,495.5199890136719,0.022200874174815862,0.022200874174815862
1995-03-20,496.1400146484375,0.12512626100105173,0.12512626100105173
1995-03-21,495.0700073242188,-0.21566640315777708,0.21566640315777708
1995-03-22,495.6700134277344,0.1211962135938327,0.1211962135938327
1995-03-23,495.95001220703125,0.05648894863754528,0.05648894863754528
1995-03-24,500.9700012207031,1.012196570241497,1.012196570241497
1995-03-27,503.20001220703125,0.4451386272420033,0.4451386272420033
1995-03-28,503.8999938964844,0.1391060557377699,0.1391060557377699
1995-03-29,503.1199951171875,-0.1547923772067139,0.1547923772067139
1995-03-30,502.2200012207031,-0.17888255390738905,0.17888255390738905
1995-03-31,500.7099914550781,-0.3006669909511261,0.3006669909511261
1995-04-03,501.8500061035156,0.22767962850602785,0.22767962850602785
1995-04-04,505.239990234375,0.6754974772601896,0.6754974772601896
1995-04-05,505.5700073242188,0.06531887740925946,0.06531887740925946
1995-04-06,506.0799865722656,0.1008721325748807,0.1008721325748807
1995-04-07,506.4200134277344,0.06718836241119686,0.06718836241119686
1995-04-10,507.010009765625,0.11650336129040985,0.11650336129040985
1995-04-11,505.5299987792969,-0.29190961870995125,0.29190961870995125
1995-04-12,507.1700134277344,0.3244149016670805,0.3244149016670805
1995-04-13,509.2300109863281,0.40617495199906095,0.40617495199906095
1995-04-14,509.2300109863281,0.0,0.0
1995-04-17,506.1300048828125,-0.6087634343292625,0.6087634343292625
1995-04-18,505.3699951171875,-0.15016097806748174,0.15016097806748174
1995-04-19,504.9200134277344,-0.08904004863778958,0.08904004863778958
1995-04-20,505.2900085449219,0.07327796628138206,0.07327796628138206
1995-04-21,508.489990234375,0.6332960548078193,0.6332960548078193
1995-04-24,512.8900146484375,0.8653119035901602,0.8653119035901602
1995-04-25,512.0999755859375,-0.1540367408091492,0.1540367408091492
1995-04-26,512.6599731445311,0.109353170336135,0.109353170336135
1995-04-27,513.5499877929689,0.1736072045918302,0.1736072045918302
1995-04-28,514.7100219726561,0.22588534850771505,0.22588534850771505
1995-05-01,514.260009765625,-0.08743023990606114,0.08743023990606114
1995-05-02,514.8599853515625,0.11666775066001556,0.11666775066001556
1995-05-03,520.47998046875,1.0915579530520247,1.0915579530520247
1995-05-04,520.5399780273439,0.011527351837758992,0.011527351837758992
1995-05-05,520.1199951171875,-0.08068216234761172,0.08068216234761172
1995-05-08,523.9600219726561,0.738296333830335,0.738296333830335
1995-05-09,523.5599975585939,-0.07634636179998378,0.07634636179998378
1995-05-10,524.3599853515625,0.15279773028862298,0.15279773028862298
1995-05-11,524.3699951171875,0.00190894917702078,0.00190894917702078
1995-05-12,525.5499877929689,0.22503054842364367,0.22503054842364367
1995-05-15,527.739990234375,0.4167067818996895,0.4167067818996895
1995-05-16,528.1900024414061,0.08527157603337443,0.08527157603337443
1995-05-17,527.0700073242189,-0.21204398265977087,0.21204398265977087
1995-05-18,519.5800170898439,-1.4210617432776185,1.4210617432776185
1995-05-19,519.1900024414061,-0.07506344270550303,0.07506344270550303
1995-05-22,523.6500244140625,0.8590346408219984,0.8590346408219984
1995-05-23,528.5900268554689,0.9433786328824968,0.9433786328824968
1995-05-24,528.6099853515625,0.003775798838367983,0.003775798838367983
1995-05-25,528.5900268554689,-0.003775656277182904,0.003775656277182904
1995-05-26,523.6500244140625,-0.9345621730311172,0.9345621730311172
1995-05-29,523.6500244140625,0.0,0.0
1995-05-30,523.5800170898439,-0.013369105500771195,0.013369105500771195
1995-05-31,533.4000244140625,1.8755504418981104,1.8755504418981104
1995-06-01,533.489990234375,0.016866482226229884,0.016866482226229884
1995-06-02,532.510009765625,-0.18369238161702886,0.18369238161702886
1995-06-05,535.5999755859375,0.5802643637952354,0.5802643637952354
1995-06-06,535.5499877929689,-0.009333046162685044,0.009333046162685044
1995-06-07,533.1300048828125,-0.4518687266018118,0.4518687266018118
1995-06-08,532.3499755859375,-0.14631127299736812,0.14631127299736812
1995-06-09,527.9400024414061,-0.82839736015341,0.82839736015341
1995-06-12,530.8800048828125,0.5568819236675626,0.5568819236675626
1995-06-13,536.0499877929689,0.973851503655232,0.973851503655232
1995-06-14,536.469970703125,0.0783477137804578,0.0783477137804578
1995-06-15,537.1199951171875,0.12116697104416208,0.12116697104416208
1995-06-16,539.8300170898439,0.5045468419147214,0.5045468419147214
1995-06-19,545.219970703125,0.9984538544814292,0.9984538544814292
1995-06-20,544.97998046875,-0.04401713936954543,0.04401713936954543
1995-06-21,543.97998046875,-0.1834929787952744,0.1834929787952744
1995-06-22,551.0700073242189,1.3033617247015572,1.3033617247015572
1995-06-23,549.7100219726561,-0.24678994201953186,0.24678994201953186
1995-06-26,544.1300048828125,-1.0150837472126972,1.0150837472126972
1995-06-27,542.4299926757811,-0.31242758013269034,0.31242758013269034
1995-06-28,544.72998046875,0.4240156009115648,0.4240156009115648
1995-06-29,543.8699951171875,-0.1578736956652338,0.1578736956652338
1995-06-30,544.75,0.16180427137240105,0.16180427137240105
1995-07-03,547.0900268554689,0.4295597715408439,0.4295597715408439
1995-07-04,547.0900268554689,0.0,0.0
1995-07-05,547.260009765625,0.031070372664854237,0.031070372664854237
1995-07-06,553.989990234375,1.2297592275438252,1.2297592275438252
1995-07-07,556.3699951171875,0.4296115317544924,0.4296115317544924
1995-07-10,557.1900024414061,0.1473852528740327,0.1473852528740327
1995-07-11,554.780029296875,-0.4325226823833184,0.4325226823833184
1995-07-12,560.8900146484375,1.10133476853993,1.10133476853993
1995-07-13,561.0,0.01960907641249676,0.01960907641249676
1995-07-14,559.8900146484375,-0.19785835143716346,0.19785835143716346
1995-07-17,562.719970703125,0.5054485667983277,0.5054485667983277
1995-07-18,558.4600219726561,-0.7570281760474695,0.7570281760474695
1995-07-19,550.97998046875,-1.3394050083449849,1.3394050083449849
1995-07-20,553.5399780273439,0.4646262385823663,0.4646262385823663
1995-07-21,553.6199951171875,0.014455521375156266,0.014455521375156266
1995-07-24,556.6300048828125,0.5436959994531643,0.5436959994531643
1995-07-25,561.0999755859375,0.8030416369785964,0.8030416369785964
1995-07-26,561.6099853515625,0.0908946333659122,0.0908946333659122
1995-07-27,565.219970703125,0.6427922305018541,0.6427922305018541
1995-07-28,562.9299926757811,-0.4051481097695597,0.4051481097695597
1995-07-31,562.0599975585939,-0.15454765752525024,0.15454765752525024
1995-08-01,559.6400146484375,-0.4305559763491229,0.4305559763491229
1995-08-02,558.7999877929689,-0.150101285376536,0.150101285376536
1995-08-03,558.75,-0.00894556085553333,0.00894556085553333
1995-08-04,558.9400024414061,0.03400491121363647,0.03400491121363647
1995-08-07,560.030029296875,0.1950167908375766,0.1950167908375766
1995-08-08,560.3900146484375,0.06427965157769222,0.06427965157769222
1995-08-09,559.7100219726561,-0.12134275379761528,0.12134275379761528
1995-08-10,557.4500122070311,-0.40378225811640295,0.40378225811640295
1995-08-11,555.1099853515625,-0.4197733974754425,0.4197733974754425
1995-08-14,559.739990234375,0.8340698248978873,0.8340698248978873
1995-08-15,558.5700073242189,-0.20902256950880996,0.20902256950880996
1995-08-16,559.969970703125,0.2506334677031097,0.2506334677031097
1995-08-17,559.0399780273439,-0.1660790264544909,0.1660790264544909
1995-08-18,559.2100219726561,0.030417135088001142,0.030417135088001142
1995-08-21,558.1099853515625,-0.19671260847816674,0.19671260847816674
1995-08-22,559.52001953125,0.2526444995961219,0.2526444995961219
1995-08-23,557.1400146484375,-0.4253654560575693,0.4253654560575693
